r_model	r_value	combinations	p_value	p_model
{Lucarelli_CellSystems2018}	0.0	1_1_08_06	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	1_1_10_14	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	1_1_12_10	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	1_1_16_08	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.007113165	1_6_08_06	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	1_6_10_14	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	1_6_12_10	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0058627212	1_6_16_08	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0125092649	1_7_08_06	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	1_7_10_14	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	1_7_12_10	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0057947029	1_7_16_08	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0038953351	1_8_08_06	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	1_8_10_14	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	1_8_12_10	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0016202472	1_8_16_08	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.2038270542	1_9_08_06	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	1_9_10_14	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	1_9_12_10	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.07220765330000001	1_9_16_08	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	2_1_08_06	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	2_1_10_14	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	2_1_12_10	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0	2_1_16_08	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0138261101	2_6_08_06	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0045774798	2_6_10_14	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0077084414	2_6_12_10	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0070867911	2_6_16_08	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0134159278	2_7_08_06	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0046191137	2_7_10_14	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0065503336	2_7_12_10	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.006140311999999999	2_7_16_08	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0082330325	2_8_08_06	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0013418459	2_8_10_14	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0030567934	2_8_12_10	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.0023728647	2_8_16_08	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	1.0	2_9_08_06	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.2422716112	2_9_10_14	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.4000311875	2_9_12_10	459	{Eungdamrong2007}
{Lucarelli_CellSystems2018}	0.5275568961	2_9_16_08	459	{Eungdamrong2007}
{Parmar_PCB2019}	0.0134242448	1_1_08_06	0	{ODea2007}
{Parmar_PCB2019}	0.013875025	1_1_10_14	0	{ODea2007}
{Parmar_PCB2019}	0.0127252087	1_1_12_10	0	{ODea2007}
{Parmar_PCB2019}	0.0020963633	1_1_16_08	0	{ODea2007}
{Parmar_PCB2019}	0.2519485227	1_6_08_06	0	{ODea2007}
{Parmar_PCB2019}	0.0977427748	1_6_10_14	0	{ODea2007}
{Parmar_PCB2019}	0.0606616043	1_6_12_10	0	{ODea2007}
{Parmar_PCB2019}	0.04514746	1_6_16_08	0	{ODea2007}
{Parmar_PCB2019}	0.2536959299	1_7_08_06	0	{ODea2007}
{Parmar_PCB2019}	0.0799493846	1_7_10_14	0	{ODea2007}
{Parmar_PCB2019}	0.0565155519	1_7_12_10	0	{ODea2007}
{Parmar_PCB2019}	0.0483747477	1_7_16_08	0	{ODea2007}
{Parmar_PCB2019}	0.1218229623	1_8_08_06	0	{ODea2007}
{Parmar_PCB2019}	0.0565086592	1_8_10_14	0	{ODea2007}
{Parmar_PCB2019}	0.0282543296	1_8_12_10	0	{ODea2007}
{Parmar_PCB2019}	0.0202067191	1_8_16_08	0	{ODea2007}
{Parmar_PCB2019}	0.5622977346	1_9_08_06	0	{ODea2007}
{Parmar_PCB2019}	0.22119669	1_9_10_14	0	{ODea2007}
{Parmar_PCB2019}	0.1097339544	1_9_12_10	0	{ODea2007}
{Parmar_PCB2019}	0.1129255017	1_9_16_08	0	{ODea2007}
{Parmar_PCB2019}	0.0076892439	2_1_08_06	0	{ODea2007}
{Parmar_PCB2019}	0.0107058135	2_1_10_14	0	{ODea2007}
{Parmar_PCB2019}	0.0142769104	2_1_12_10	0	{ODea2007}
{Parmar_PCB2019}	0.0016293403	2_1_16_08	0	{ODea2007}
{Parmar_PCB2019}	0.3846153846	2_6_08_06	0	{ODea2007}
{Parmar_PCB2019}	0.2261265658	2_6_10_14	0	{ODea2007}
{Parmar_PCB2019}	0.1698021011	2_6_12_10	0	{ODea2007}
{Parmar_PCB2019}	0.1861025572	2_6_16_08	0	{ODea2007}
{Parmar_PCB2019}	0.2609348601	2_7_08_06	0	{ODea2007}
{Parmar_PCB2019}	0.13424763380000002	2_7_10_14	0	{ODea2007}
{Parmar_PCB2019}	0.0972231937	2_7_12_10	0	{ODea2007}
{Parmar_PCB2019}	0.1209116214	2_7_16_08	0	{ODea2007}
{Parmar_PCB2019}	0.1434764657	2_8_08_06	0	{ODea2007}
{Parmar_PCB2019}	0.07842915980000001	2_8_10_14	0	{ODea2007}
{Parmar_PCB2019}	0.057516448	2_8_12_10	0	{ODea2007}
{Parmar_PCB2019}	0.0623821919	2_8_16_08	0	{ODea2007}
{Parmar_PCB2019}	1.0	2_9_08_06	0	{ODea2007}
{Parmar_PCB2019}	0.6663470757	2_9_10_14	0	{ODea2007}
{Parmar_PCB2019}	0.4228780043	2_9_12_10	0	{ODea2007}
{Parmar_PCB2019}	0.4923839887	2_9_16_08	0	{ODea2007}
{Raia_CancerResearch2011}	0.0	1_1_08_06	0	{Leber2015}
{Raia_CancerResearch2011}	0.0	1_1_10_14	0	{Leber2015}
{Raia_CancerResearch2011}	0.0	1_1_12_10	0	{Leber2015}
{Raia_CancerResearch2011}	0.0	1_1_16_08	0	{Leber2015}
{Raia_CancerResearch2011}	0.0929035635	1_6_08_06	0	{Leber2015}
{Raia_CancerResearch2011}	0.0	1_6_10_14	0	{Leber2015}
{Raia_CancerResearch2011}	0.0091071566	1_6_12_10	0	{Leber2015}
{Raia_CancerResearch2011}	0.0	1_6_16_08	0	{Leber2015}
{Raia_CancerResearch2011}	0.0868359901	1_7_08_06	0	{Leber2015}
{Raia_CancerResearch2011}	0.0056965783	1_7_10_14	0	{Leber2015}
{Raia_CancerResearch2011}	0.008712654200000001	1_7_12_10	0	{Leber2015}
{Raia_CancerResearch2011}	0.0130920624	1_7_16_08	0	{Leber2015}
{Raia_CancerResearch2011}	0.0386502066	1_8_08_06	0	{Leber2015}
{Raia_CancerResearch2011}	0.0	1_8_10_14	0	{Leber2015}
{Raia_CancerResearch2011}	0.0	1_8_12_10	0	{Leber2015}
{Raia_CancerResearch2011}	0.010787413700000002	1_8_16_08	0	{Leber2015}
{Raia_CancerResearch2011}	0.28581652280000003	1_9_08_06	0	{Leber2015}
{Raia_CancerResearch2011}	0.0128156017	1_9_10_14	0	{Leber2015}
{Raia_CancerResearch2011}	0.0218597555	1_9_12_10	0	{Leber2015}
{Raia_CancerResearch2011}	0.0384134465	1_9_16_08	0	{Leber2015}
{Raia_CancerResearch2011}	0.0	2_1_08_06	0	{Leber2015}
{Raia_CancerResearch2011}	0.0	2_1_10_14	0	{Leber2015}
{Raia_CancerResearch2011}	0.0	2_1_12_10	0	{Leber2015}
{Raia_CancerResearch2011}	0.0	2_1_16_08	0	{Leber2015}
{Raia_CancerResearch2011}	0.1832836163	2_6_08_06	0	{Leber2015}
{Raia_CancerResearch2011}	0.0599364055	2_6_10_14	0	{Leber2015}
{Raia_CancerResearch2011}	0.0901765428	2_6_12_10	0	{Leber2015}
{Raia_CancerResearch2011}	0.1048228346	2_6_16_08	0	{Leber2015}
{Raia_CancerResearch2011}	0.1953590755	2_7_08_06	0	{Leber2015}
{Raia_CancerResearch2011}	0.061653351900000014	2_7_10_14	0	{Leber2015}
{Raia_CancerResearch2011}	0.0973862684	2_7_12_10	0	{Leber2015}
{Raia_CancerResearch2011}	0.1138956224	2_7_16_08	0	{Leber2015}
{Raia_CancerResearch2011}	0.0580423646	2_8_08_06	0	{Leber2015}
{Raia_CancerResearch2011}	0.0208198933	2_8_10_14	0	{Leber2015}
{Raia_CancerResearch2011}	0.0275929372	2_8_12_10	0	{Leber2015}
{Raia_CancerResearch2011}	0.0296103391	2_8_16_08	0	{Leber2015}
{Raia_CancerResearch2011}	1.0	2_9_08_06	0	{Leber2015}
{Raia_CancerResearch2011}	0.2139198554	2_9_10_14	0	{Leber2015}
{Raia_CancerResearch2011}	0.3678121223	2_9_12_10	0	{Leber2015}
{Raia_CancerResearch2011}	0.4528382113	2_9_16_08	0	{Leber2015}
{Schwen_PONE2014}	0.0	1_1_08_06	0	{Leber2015}
{Schwen_PONE2014}	0.0	1_1_10_14	0	{Leber2015}
{Schwen_PONE2014}	0.0	1_1_12_10	0	{Leber2015}
{Schwen_PONE2014}	0.0	1_1_16_08	0	{Leber2015}
{Schwen_PONE2014}	0.0929035635	1_6_08_06	0	{Leber2015}
{Schwen_PONE2014}	0.0	1_6_10_14	0	{Leber2015}
{Schwen_PONE2014}	0.0091071566	1_6_12_10	0	{Leber2015}
{Schwen_PONE2014}	0.0	1_6_16_08	0	{Leber2015}
{Schwen_PONE2014}	0.0868359901	1_7_08_06	0	{Leber2015}
{Schwen_PONE2014}	0.0056965783	1_7_10_14	0	{Leber2015}
{Schwen_PONE2014}	0.008712654200000001	1_7_12_10	0	{Leber2015}
{Schwen_PONE2014}	0.0130920624	1_7_16_08	0	{Leber2015}
{Schwen_PONE2014}	0.0386502066	1_8_08_06	0	{Leber2015}
{Schwen_PONE2014}	0.0	1_8_10_14	0	{Leber2015}
{Schwen_PONE2014}	0.0	1_8_12_10	0	{Leber2015}
{Schwen_PONE2014}	0.010787413700000002	1_8_16_08	0	{Leber2015}
{Schwen_PONE2014}	0.28581652280000003	1_9_08_06	0	{Leber2015}
{Schwen_PONE2014}	0.0128156017	1_9_10_14	0	{Leber2015}
{Schwen_PONE2014}	0.0218597555	1_9_12_10	0	{Leber2015}
{Schwen_PONE2014}	0.0384134465	1_9_16_08	0	{Leber2015}
{Schwen_PONE2014}	0.0	2_1_08_06	0	{Leber2015}
{Schwen_PONE2014}	0.0	2_1_10_14	0	{Leber2015}
{Schwen_PONE2014}	0.0	2_1_12_10	0	{Leber2015}
{Schwen_PONE2014}	0.0	2_1_16_08	0	{Leber2015}
{Schwen_PONE2014}	0.1832836163	2_6_08_06	0	{Leber2015}
{Schwen_PONE2014}	0.0599364055	2_6_10_14	0	{Leber2015}
{Schwen_PONE2014}	0.0901765428	2_6_12_10	0	{Leber2015}
{Schwen_PONE2014}	0.1048228346	2_6_16_08	0	{Leber2015}
{Schwen_PONE2014}	0.1953590755	2_7_08_06	0	{Leber2015}
{Schwen_PONE2014}	0.061653351900000014	2_7_10_14	0	{Leber2015}
{Schwen_PONE2014}	0.0973862684	2_7_12_10	0	{Leber2015}
{Schwen_PONE2014}	0.1138956224	2_7_16_08	0	{Leber2015}
{Schwen_PONE2014}	0.0580423646	2_8_08_06	0	{Leber2015}
{Schwen_PONE2014}	0.0208198933	2_8_10_14	0	{Leber2015}
{Schwen_PONE2014}	0.0275929372	2_8_12_10	0	{Leber2015}
{Schwen_PONE2014}	0.0296103391	2_8_16_08	0	{Leber2015}
{Schwen_PONE2014}	1.0	2_9_08_06	0	{Leber2015}
{Schwen_PONE2014}	0.2139198554	2_9_10_14	0	{Leber2015}
{Schwen_PONE2014}	0.3678121223	2_9_12_10	0	{Leber2015}
{Schwen_PONE2014}	0.4528382113	2_9_16_08	0	{Leber2015}
{Sneyd_PNAS2002}	0.0	1_1_08_06	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.0	1_1_10_14	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.0	1_1_12_10	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.0	1_1_16_08	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.9734093067	1_6_08_06	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.3242986712	1_6_10_14	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.6663055255	1_6_12_10	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.8473408653	1_6_16_08	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	1.0	1_7_08_06	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.4472076789	1_7_10_14	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.6527276586999999	1_7_12_10	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.8226324237999999	1_7_16_08	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.9909764744	1_8_08_06	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.2799016931	1_8_10_14	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.590437788	1_8_12_10	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.7388274868000001	1_8_16_08	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.8933759442	1_9_08_06	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.4766702837	1_9_10_14	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.7884615384999999	1_9_12_10	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.8447802198000001	1_9_16_08	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.0	2_1_08_06	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.0	2_1_10_14	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.0	2_1_12_10	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.0	2_1_16_08	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.9928963513	2_6_08_06	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.2067226891	2_6_10_14	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.5796418473	2_6_12_10	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.8045525903	2_6_16_08	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.9900193174	2_7_08_06	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.2012171182	2_7_10_14	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.5976676385	2_7_12_10	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.767982018	2_7_16_08	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.9957901554	2_8_08_06	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.1740828804	2_8_10_14	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.5009775171	2_8_12_10	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.6955439945999999	2_8_16_08	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.9481961147	2_9_08_06	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.2696185883	2_9_10_14	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.7055988986	2_9_12_10	0	{alexander2010_fig2-user}
{Sneyd_PNAS2002}	0.8659532526	2_9_16_08	0	{alexander2010_fig2-user}
{Sobotta_Frontiers2017}	0.0	1_1_08_06	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0	1_1_10_14	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0	1_1_12_10	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0	1_1_16_08	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0929035635	1_6_08_06	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0	1_6_10_14	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0091071566	1_6_12_10	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0	1_6_16_08	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0868359901	1_7_08_06	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0056965783	1_7_10_14	0	{Leber2015}
{Sobotta_Frontiers2017}	0.008712654200000001	1_7_12_10	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0130920624	1_7_16_08	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0386502066	1_8_08_06	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0	1_8_10_14	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0	1_8_12_10	0	{Leber2015}
{Sobotta_Frontiers2017}	0.010787413700000002	1_8_16_08	0	{Leber2015}
{Sobotta_Frontiers2017}	0.28581652280000003	1_9_08_06	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0128156017	1_9_10_14	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0218597555	1_9_12_10	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0384134465	1_9_16_08	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0	2_1_08_06	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0	2_1_10_14	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0	2_1_12_10	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0	2_1_16_08	0	{Leber2015}
{Sobotta_Frontiers2017}	0.1832836163	2_6_08_06	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0599364055	2_6_10_14	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0901765428	2_6_12_10	0	{Leber2015}
{Sobotta_Frontiers2017}	0.1048228346	2_6_16_08	0	{Leber2015}
{Sobotta_Frontiers2017}	0.1953590755	2_7_08_06	0	{Leber2015}
{Sobotta_Frontiers2017}	0.061653351900000014	2_7_10_14	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0973862684	2_7_12_10	0	{Leber2015}
{Sobotta_Frontiers2017}	0.1138956224	2_7_16_08	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0580423646	2_8_08_06	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0208198933	2_8_10_14	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0275929372	2_8_12_10	0	{Leber2015}
{Sobotta_Frontiers2017}	0.0296103391	2_8_16_08	0	{Leber2015}
{Sobotta_Frontiers2017}	1.0	2_9_08_06	0	{Leber2015}
{Sobotta_Frontiers2017}	0.2139198554	2_9_10_14	0	{Leber2015}
{Sobotta_Frontiers2017}	0.3678121223	2_9_12_10	0	{Leber2015}
{Sobotta_Frontiers2017}	0.4528382113	2_9_16_08	0	{Leber2015}
{Swameye_PNAS2003}	0.048336454800000005	1_1_08_06	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.1037111453	1_1_10_14	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.0570756456	1_1_12_10	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.08520520460000001	1_1_16_08	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.6712136665	1_6_08_06	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.2594362866	1_6_10_14	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.2320303204	1_6_12_10	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.3479381443	1_6_16_08	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.7020936125	1_7_08_06	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.3344768439	1_7_10_14	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.3189362733	1_7_12_10	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.4341193931	1_7_16_08	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.4845835251	1_8_08_06	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.2047045101	1_8_10_14	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.1926243003	1_8_12_10	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.2627901173	1_8_16_08	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.958841741	1_9_08_06	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.3758298237	1_9_10_14	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.364410299	1_9_12_10	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.5882681564	1_9_16_08	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.037278559	2_1_08_06	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.1188487585	2_1_10_14	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.0582714464	2_1_12_10	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.0754925296	2_1_16_08	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.7445905812000001	2_6_08_06	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.2787926926	2_6_10_14	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.2658285368	2_6_12_10	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.5061526628999999	2_6_16_08	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.5372997245000001	2_7_08_06	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.329845884	2_7_10_14	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.2555577128	2_7_12_10	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.4611140305	2_7_16_08	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.5101249878999999	2_8_08_06	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.2080452049	2_8_10_14	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.2016082711	2_8_12_10	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.3383893566	2_8_16_08	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	1.0	2_9_08_06	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.4560415764	2_9_10_14	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.4015711998	2_9_12_10	0	{aguda1999_fig5c}
{Swameye_PNAS2003}	0.6756930185	2_9_16_08	0	{aguda1999_fig5c}
{Weber_BMC2015}	0.0	1_1_08_06	459	{Leber2015}
{Weber_BMC2015}	0.0	1_1_10_14	459	{Leber2015}
{Weber_BMC2015}	0.0	1_1_12_10	459	{Leber2015}
{Weber_BMC2015}	0.0	1_1_16_08	459	{Leber2015}
{Weber_BMC2015}	0.0929035635	1_6_08_06	459	{Leber2015}
{Weber_BMC2015}	0.0	1_6_10_14	459	{Leber2015}
{Weber_BMC2015}	0.0091071566	1_6_12_10	459	{Leber2015}
{Weber_BMC2015}	0.0	1_6_16_08	459	{Leber2015}
{Weber_BMC2015}	0.0868359901	1_7_08_06	459	{Leber2015}
{Weber_BMC2015}	0.0056965783	1_7_10_14	459	{Leber2015}
{Weber_BMC2015}	0.008712654200000001	1_7_12_10	459	{Leber2015}
{Weber_BMC2015}	0.0130920624	1_7_16_08	459	{Leber2015}
{Weber_BMC2015}	0.0386502066	1_8_08_06	459	{Leber2015}
{Weber_BMC2015}	0.0	1_8_10_14	459	{Leber2015}
{Weber_BMC2015}	0.0	1_8_12_10	459	{Leber2015}
{Weber_BMC2015}	0.010787413700000002	1_8_16_08	459	{Leber2015}
{Weber_BMC2015}	0.28581652280000003	1_9_08_06	459	{Leber2015}
{Weber_BMC2015}	0.0128156017	1_9_10_14	459	{Leber2015}
{Weber_BMC2015}	0.0218597555	1_9_12_10	459	{Leber2015}
{Weber_BMC2015}	0.0384134465	1_9_16_08	459	{Leber2015}
{Weber_BMC2015}	0.0	2_1_08_06	0	{Leber2015}
{Weber_BMC2015}	0.0	2_1_10_14	0	{Leber2015}
{Weber_BMC2015}	0.0	2_1_12_10	0	{Leber2015}
{Weber_BMC2015}	0.0	2_1_16_08	0	{Leber2015}
{Weber_BMC2015}	0.1832836163	2_6_08_06	0	{Leber2015}
{Weber_BMC2015}	0.0599364055	2_6_10_14	0	{Leber2015}
{Weber_BMC2015}	0.0901765428	2_6_12_10	0	{Leber2015}
{Weber_BMC2015}	0.1048228346	2_6_16_08	0	{Leber2015}
{Weber_BMC2015}	0.1953590755	2_7_08_06	0	{Leber2015}
{Weber_BMC2015}	0.061653351900000014	2_7_10_14	0	{Leber2015}
{Weber_BMC2015}	0.0973862684	2_7_12_10	0	{Leber2015}
{Weber_BMC2015}	0.1138956224	2_7_16_08	0	{Leber2015}
{Weber_BMC2015}	0.0580423646	2_8_08_06	0	{Leber2015}
{Weber_BMC2015}	0.0208198933	2_8_10_14	0	{Leber2015}
{Weber_BMC2015}	0.0275929372	2_8_12_10	0	{Leber2015}
{Weber_BMC2015}	0.0296103391	2_8_16_08	0	{Leber2015}
{Weber_BMC2015}	1.0	2_9_08_06	0	{Leber2015}
{Weber_BMC2015}	0.2139198554	2_9_10_14	0	{Leber2015}
{Weber_BMC2015}	0.3678121223	2_9_12_10	0	{Leber2015}
{Weber_BMC2015}	0.4528382113	2_9_16_08	0	{Leber2015}
{Zheng_PNAS2012}	0.0	1_1_08_06	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0	1_1_10_14	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0	1_1_12_10	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0	1_1_16_08	1952	{Bungay2003}
{Zheng_PNAS2012}	0.1163326257	1_6_08_06	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0383546368	1_6_10_14	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0387787379	1_6_12_10	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0489603683	1_6_16_08	1952	{Bungay2003}
{Zheng_PNAS2012}	0.1277425619	1_7_08_06	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0453203726	1_7_10_14	1952	{Bungay2003}
{Zheng_PNAS2012}	0.044983015300000005	1_7_12_10	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0548319256	1_7_16_08	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0557260066	1_8_08_06	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0246914254	1_8_10_14	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0235418825	1_8_12_10	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0269296765	1_8_16_08	1952	{Bungay2003}
{Zheng_PNAS2012}	0.3444806381	1_9_08_06	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0667918035	1_9_10_14	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0726680153	1_9_12_10	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0944635061	1_9_16_08	1952	{Bungay2003}
{Zheng_PNAS2012}	0.0	2_1_08_06	0	{Bungay2003}
{Zheng_PNAS2012}	0.0	2_1_10_14	0	{Bungay2003}
{Zheng_PNAS2012}	0.0	2_1_12_10	0	{Bungay2003}
{Zheng_PNAS2012}	0.0	2_1_16_08	0	{Bungay2003}
